Id,SalePrice
1569,140056.3104653378
1570,138030.91789441925
1571,120721.78982072232
1572,141652.48182101114
1573,221775.6941986516
1574,141028.1995578728
1575,239101.21061367082
1576,223388.0325642924
1577,183160.57774055694
1578,145791.48527791078
1579,157009.2253418033
1580,199296.82968413798
1581,154027.33263396664
1582,126689.35236035261
1583,293215.22219171555
1584,217439.9680005539
1585,140891.48975900465
1586,61826.646204751705
1587,97805.74528217653
1588,145695.00880661586
1589,86841.8762688044
1590,139507.64292648356
1591,96889.68328691571
1592,122815.60858274405
1593,124854.43394516208
1594,113672.89270272112
1595,115933.20095653343
1596,247358.96831461383
1597,200170.01369790925
1598,200346.2742401576
1599,185063.8094518202
1600,195931.57083461934
1601,74642.53715545019
1602,93897.26166596792
1603,83254.31768647551
1604,270536.74127921043
1605,247848.00043534627
1606,159879.52996747117
1607,200974.9118180468
1608,229199.52944523018
1609,181000.35196444253
1610,150648.58249180025
1611,153153.9371827016
1612,173849.18828623206
1613,160073.2796025809
1614,120364.00795046394
1615,82797.79008548401
1616,77657.18944406074
1617,87800.05485034025
1618,127160.87964422345
1619,122332.8586894682
1620,182563.34399883982
1621,138705.97262677294
1622,149372.6890661716
1623,264278.78435075487
1624,212633.52370374755
1625,110667.7478231131
1626,167375.93555730948
1627,188489.48825346975
1628,291185.07353726047
1629,172545.52415287323
1630,351198.7337634821
1631,242612.95698656366
1632,255883.78867973608
1633,162057.3939626841
1634,190798.95015795087
1635,179664.8386430431
1636,156369.122619329
1637,181192.37709306876
1638,186394.72192675978
1639,178404.1468835822
1640,258500.8233153091
1641,194701.21003885352
1642,237492.95137927463
1643,242615.60083309672
1644,252126.3693087862
1645,184727.13204227627
1646,157507.63315722081
1647,168325.65468325818
1648,140447.80510403457
1649,137873.26905705876
1650,99838.78943071207
1651,121992.76164118701
1652,94507.07801420688
1653,98065.65900240764
1654,151858.3805748422
1655,151675.43936416187
1656,150293.84692621388
1657,151223.5007089932
1658,154933.1817255114
1659,121647.74236988969
1660,145070.69954900912
1661,396909.68681807845
1662,356333.2291665689
1663,345903.05511882616
1664,385182.8729193804
1665,277870.7546370089
1666,335454.72325115546
1667,359736.5713109399
1668,312510.36101428507
1669,300496.56711018085
1670,325475.8983594429
1671,268026.6587934619
1672,384842.4488205214
1673,335164.71094776504
1674,271268.24445457506
1675,206734.87796441215
1676,207425.19764501543
1677,217105.5405099985
1678,370533.05314936355
1679,377621.24004336406
1680,306764.54219949717
1681,229365.9444842404
1682,312345.8549928876
1683,201237.19331367177
1684,172652.25460306852
1685,179979.75249112703
1686,177676.46458444808
1687,156310.03381763044
1688,195824.13360592313
1689,192887.3601022099
1690,197873.52949094024
1691,185242.71734187647
1692,258296.05630802977
1693,157144.3855926779
1694,183356.45046016434
1695,147964.7404054933
1696,256443.24299990956
1697,151115.28054731808
1698,338637.94365547504
1699,329122.1157998856
1700,252625.56442844938
1701,286312.45341312437
1702,249358.4114180113
1703,252600.56735018428
1704,299492.00668806216
1705,270681.2461055548
1706,362985.4894990395
1707,221678.7065843702
1708,207556.7978691727
1709,271190.81684068614
1710,242262.1280422392
1711,282050.91412318836
1712,284637.2946881817
1713,262718.56150674546
1714,232285.5217322304
1715,215940.72096137886
1716,169736.81347564302
1717,174796.61831339687
1718,134590.35047946993
1719,201232.12265799206
1720,236731.95292469775
1721,155512.51474462944
1722,125268.2635782274
1723,152236.23797384577
1724,209092.47256550955
1725,224563.04562684137
1726,187792.7835839386
1727,156697.22736561202
1728,166265.4164507785
1729,161802.81527472794
1730,133671.82151238172
1731,128167.47359505222
1732,115640.25184552689
1733,110278.32863159996
1734,123883.14069097642
1735,131555.9131566289
1736,106330.72567859064
1737,311679.88098413474
1738,238633.26037590756
1739,249061.23512470952
1740,228023.5821278652
1741,194492.55197387803
1742,167658.60850508112
1743,177252.21707583088
1744,321233.1840237137
1745,228399.51324216308
1746,204460.01763161412
1747,204026.11483806156
1748,201457.16527870853
1749,153642.2863216306
1750,125204.33909616557
1751,258234.95657606705
1752,111183.24560783757
1753,163717.32382166627
1754,195990.58999080487
1755,184001.05312179873
1756,115709.56036030412
1757,114357.58234252
1758,148917.16223484775
1759,153404.54670831654
1760,165791.32751186818
1761,141204.56434633868
1762,185101.1015221087
1763,194928.36215814578
1764,122914.75868880056
1765,187698.72279086913
1766,179669.5181988812
1767,205231.2236046097
1768,133451.86461675243
1769,168311.0880817789
1770,142871.26599742068
1771,124989.02410617699
1772,153213.191054913
1773,123700.20777852621
1774,169046.5169426495
1775,139058.81265454038
1776,128812.24310417562
1777,105490.13304629266
1778,147899.60239930206
1779,116233.79105348632
1780,165666.09638268664
1781,133258.99715416643
1782,88758.02218586057
1783,135481.20298336117
1784,103383.62815793854
1785,112590.16518397287
1786,138504.57822695913
1787,158147.17986611987
1788,54620.49072607231
1789,87100.36102651997
1790,85550.3057039586
1791,174479.81699887384
1792,152244.46196557803
1793,116283.65438240403
1794,153924.21135081298
1795,142909.12075716318
1796,147211.0819727664
1797,103257.12102072538
1798,127893.6314120198
1799,105504.13736816152
1800,137881.96348031634
1801,122469.12054585922
1802,133140.61694322972
1803,158592.9188104407
1804,154166.55790363014
1805,133532.4511254711
1806,133075.74762550084
1807,115101.6631555751
1808,134128.0446492729
1809,119184.41931458497
1810,134521.8224422213
1811,72915.0223155832
1812,92702.07276349321
1813,126414.89963969757
1814,90481.05206555942
1815,61819.52843353182
1816,92600.65535970773
1817,118752.86830317216
1818,141263.5967659082
1819,130330.3768144354
1820,78961.50540209463
1821,119515.25300128706
1822,159318.1742377018
1823,56321.14135897766
1824,115611.24165950067
1825,158024.05048624135
1826,116523.40720791988
1827,108611.49535905369
1828,119900.62298865947
1829,122163.86806227849
1830,145584.5920474362
1831,147306.13081217703
1832,78716.92196315294
1833,117446.01355063103
1834,124073.84011578163
1835,103415.52243003985
1836,113734.14705815761
1837,62678.66986582149
1838,100886.37478180116
1839,99361.65064577041
1840,138922.3793918014
1841,146388.48858808438
1842,88011.17178413343
1843,121066.39226932275
1844,147217.71564229106
1845,139526.59872244892
1846,151077.10521627968
1847,200002.7973203562
1848,52147.53874949071
1849,99304.80740907406
1850,125787.40947467316
1851,152051.0113205759
1852,134349.4067647743
1853,133014.04077303392
1854,155662.82144578767
1855,153559.08241656824
1856,226453.83706868568
1857,143312.55272709212
1858,121762.5129673166
1859,120421.8506370277
1860,132703.92998112508
1861,119611.3124791587
1862,274850.626007749
1863,257233.32011684723
1864,257233.32011684723
1865,294783.46187394543
1866,283865.61623421474
1867,237528.0201276627
1868,281560.1114457812
1869,202274.2032723103
1870,229894.66006904744
1871,260931.38711608885
1872,177678.45161034816
1873,256839.8516604674
1874,136583.91433143444
1875,190639.4360182744
1876,193211.14599229867
1877,203534.7264018186
1878,199838.2581297066
1879,129170.27061461446
1880,129175.41112503345
1881,243719.11896768495
1882,252434.06913057194
1883,185391.7303608062
1884,195534.8215702522
1885,225300.75256306626
1886,277724.83466907806
1887,208981.71697542229
1888,265340.45971839974
1889,159856.05623849411
1890,112258.78040380008
1891,145092.4863150332
1892,97344.37344766094
1893,122510.76464177058
1894,134217.27354095495
1895,142313.77733137918
1896,131963.96379507644
1897,111451.48966606618
1898,113166.44114914231
1899,167854.34966378618
1900,143519.16463482173
1901,156550.07120065019
1902,169968.44198298999
1903,199891.21754089373
1904,137099.6437628861
1905,201055.05635855586
1906,143853.22238666378
1907,198001.05397666933
1908,108457.20776697264
1909,137494.09333200552
1910,123341.73992789676
1911,215604.62473003753
1912,293143.1198027155
1913,121621.46239677335
1914,69529.71538403667
1915,300736.0174090472
1916,55421.53680914453
1917,256966.23177163635
1918,134838.33097386092
1919,168456.87916525264
1920,151031.2868751431
1921,336161.25775419857
1922,280235.5615790932
1923,238932.54067378026
1924,212556.07961698022
1925,199354.8314606657
1926,329897.801306035
1927,132419.80603483264
1928,170037.05788872135
1929,125280.49426556326
1930,144833.90335069774
1931,135538.43434306936
1932,136649.52210705404
1933,168935.9638275315
1934,176807.08388701355
1935,164841.10938391023
1936,194843.0958955248
1937,188090.34828494536
1938,177276.60471064752
1939,236746.69050675601
1940,202768.74385555243
1941,174215.69307369506
1942,179203.3635766934
1943,237094.33518287193
1944,387554.3643645574
1945,348959.12421893026
1946,141554.9222954793
1947,262421.16805492784
1948,164971.35902973654
1949,232167.1417402548
1950,179464.58471582812
1951,270635.86168875714
1952,213149.27811426955
1953,169534.83166780506
1954,181630.91781317414
1955,129001.86534834193
1956,266950.37799702527
1957,166711.30058451378
1958,293505.1608553172
1959,142777.25505211257
1960,113876.7006105797
1961,124958.2113195183
1962,94655.67519968854
1963,96546.96113143732
1964,112035.00617717502
1965,149715.56004083212
1966,146637.23539320118
1967,295568.4769813735
1968,394993.3714268097
1969,354779.17019244854
1970,372662.9108067045
1971,370550.0780353054
1972,360569.58602823416
1973,317397.502282523
1974,329099.92746445374
1975,394787.23192605126
1976,292461.07879664813
1977,355548.94000905537
1978,374105.84826423856
1979,328166.25913016405
1980,217370.26122325606
1981,314805.49270330445
1982,238613.02993124584
1983,233537.8938906315
1984,177174.50714892714
1985,210109.57332788495
1986,210536.52872132597
1987,181653.84995738327
1988,176605.3539000221
1989,197333.7751206268
1990,207128.6146618464
1991,224652.68389137133
1992,225527.1640099123
1993,168585.32911553647
1994,231975.4684742337
1995,190505.25005400885
1996,274638.42353240226
1997,308592.0814503673
1998,338378.6970614357
1999,255373.99998745276
2000,316543.0900988957
2001,279116.62366444047
2002,252780.59600005107
2003,319571.71683711495
2004,312214.1631530582
2005,240910.77243100727
2006,237199.64388078474
2007,283392.8589980699
2008,210116.5262657986
2009,184091.20145531543
2010,190242.17497199323
2011,142186.82910294717
2012,169134.38319918793
2013,178504.90548466367
2014,188063.17069738446
2015,204408.29106154523
2016,182414.03684122243
2017,198250.99177173764
2018,119172.27679022559
2019,125058.40039639652
2020,88182.72452539152
2021,108318.13685655959
2022,202356.56154413347
2023,153370.6681714931
2024,263030.7244031788
2025,357347.57326810964
2026,196178.13814966247
2027,149471.05338161305
2028,147343.9202047808
2029,165351.6672330088
2030,276832.8922814507
2031,232800.45335840347
2032,248933.68883010067
2033,256500.56631858356
2034,181220.30957234916
2035,226865.3225097182
2036,206997.46382660946
2037,208204.69740876407
2038,256609.5433984767
2039,229610.60118862297
2040,356744.1633501324
2041,314380.3045884642
2042,214135.8301853709
2043,186581.84785082887
2044,183210.8139312515
2045,206879.38108751862
2046,156529.5227790849
2047,132602.57873317212
2048,136644.10827499707
2049,163194.11235631516
2050,188028.45687290622
2051,105027.88896350814
2052,123360.59726962441
2053,144910.91815358313
2054,93741.0570100077
2055,161779.50062073098
2056,154355.61664655828
2057,118620.46169889793
2058,203486.49586830245
2059,139961.33720481928
2060,163365.03058778742
2061,162019.0096968119
2062,133934.4032683573
2063,115860.6312878966
2064,139383.21636223613
2065,110965.64728434432
2066,173492.6482559045
2067,133377.92281940737
2068,162265.96076679038
2069,67838.05743672528
2070,108584.31420042524
2071,90660.00571546826
2072,139520.0778738144
2073,132234.74916889897
2074,179792.2655490926
2075,152302.6711241892
2076,105128.58599831648
2077,138832.25448699316
2078,120934.72734810915
2079,132325.69423206034
2080,116183.63072983066
2081,136239.90698619568
2082,109010.83761985437
2083,164548.07918471997
2084,105423.4141936308
2085,120980.52823140999
2086,102271.27813603175
2087,124465.60522474602
2088,94534.21870324557
2089,88350.5525191605
2090,129595.35872453051
2091,105440.41906794367
2092,120963.08593432036
2093,111809.48433008087
2094,124536.71234201944
2095,131122.41910025844
2096,78928.19397983576
2097,102563.84269430029
2098,156097.40312008982
2099,78547.69082668755
2100,81784.637137659
2101,103838.4870263657
2102,122690.95621247597
2103,119565.58744180984
2104,150280.26197703677
2105,121750.2083047404
2106,69194.52217186736
2107,221185.04049411646
2108,117156.44536810313
2109,114817.29419424983
2110,132961.8643878491
2111,133539.78018019797
2112,147619.6770642246
2113,135285.03619174325
2114,119296.54617808179
2115,172570.96103937057
2116,115126.52813224237
2117,149827.53028775126
2118,135596.47560218538
2119,114668.06061092562
2120,115998.37862513278
2121,155359.6127700286
2122,104275.20520083103
2123,82152.7254484566
2124,157649.50178370698
2125,142164.3765416337
2126,167108.02032553413
2127,163071.1551164277
2128,127444.8022851745
2129,83068.49508390603
2130,106628.38271204772
2131,122189.20581516385
2132,96866.18230289071
2133,111641.19280284613
2134,102818.63359741289
2135,73786.97840701618
2136,60677.166957328016
2137,96216.23024380929
2138,120978.66674154728
2139,148438.67406129447
2140,139743.33617739068
2141,146632.59092779682
2142,129805.6114153217
2143,142629.78997651
2144,100328.67731897824
2145,135085.49455121247
2146,142183.12182461168
2147,154601.59896313978
2148,128172.82473240509
2149,148817.4104269897
2150,243717.07290479296
2151,118827.05581566256
2152,162100.7876388611
2153,167793.5532625898
2154,95331.89905092066
2155,133034.34931023436
2156,233795.66158560244
2157,215642.45225818647
2158,229968.5859352836
2159,211652.04237071643
2160,179732.58645018152
2161,256862.31400565428
2162,346306.5194118805
2163,284702.89238253416
2164,261454.2152535722
2165,217961.9212149274
2166,142134.82410101907
2167,216041.31932156728
2168,179487.36456617442
2169,195842.8809083135
2170,211218.87460558035
2171,150913.80012862862
2172,138391.54272833015
2173,157450.28757809516
2174,228002.24502073106
2175,290568.4815878704
2176,296073.4007181796
2177,232766.6734747524
2178,221730.70638904598
2179,132949.98358846776
2180,223460.6391806075
2181,198776.9289450334
2182,226473.45207021697
2183,202474.1950801754
2184,117965.32747965217
2185,118783.78326880063
2186,152557.91128357733
2187,154826.21450806005
2188,164414.75923668392
2189,234697.21759356165
2190,69782.91317979943
2191,70506.03504563279
2192,75892.9560072899
2193,99859.74421147526
2194,94480.56431433313
2195,106804.95345836612
2196,103795.40772999272
2197,131053.90410737184
2198,158359.08503088157
2199,140314.33139692314
2200,147490.2273448627
2201,153713.78423426588
2202,219725.55300088762
2203,171726.7081814325
2204,189198.4732765602
2205,137959.37066124505
2206,133907.02483805688
2207,182247.34213360742
2208,269076.6706317052
2209,220730.01446473328
2210,118486.75123635549
2211,100188.6028458977
2212,108415.11523776015
2213,93480.53470350051
2214,114622.09249717466
2215,87095.83562605249
2216,141314.2655600187
2217,54491.991128796944
2218,82669.24160839603
2219,84513.0834647637
2220,65552.87760216177
2221,301208.8764445708
2222,268855.7390973281
2223,285233.5156006269
2224,205050.1876157045
2225,118207.09253648356
2226,173238.60063421176
2227,219827.5832221967
2228,277133.0709837761
2229,264482.9508665929
2230,151981.73851329513
2231,224594.96433017126
2232,189087.71551897743
2233,195389.36113372876
2234,254531.11831477092
2235,219417.68501062065
2236,279065.58273403224
2237,319683.29806977673
2238,214410.92016293798
2239,105121.92443490392
2240,156305.4029231983
2241,156743.15966879152
2242,119020.09756849617
2243,118098.68663275157
2244,110554.17013262541
2245,101401.81288322117
2246,147573.82780262345
2247,100682.02844311472
2248,121904.56160407914
2249,127344.63278538235
2250,121636.38480321146
2251,109713.61321619392
2252,170998.00530341294
2253,143447.47032439674
2254,157288.14228043094
2255,176607.92355785347
2256,177325.55319903482
2257,220201.2662324955
2258,166307.32675693292
2259,176636.63768111187
2260,139529.87470750624
2261,213860.1695456655
2262,236011.06137351127
2263,384017.7858812346
2264,439429.6900295962
2265,170381.74243543213
2266,277198.46459615405
2267,352504.30010775
2268,348341.61386688857
2269,160660.23248285946
2270,188137.0066110206
2271,221528.74194871544
2272,206931.7185275444
2273,162601.32603844476
2274,185890.76162698187
2275,157999.56182556835
2276,191594.63881196556
2277,175067.58687743108
2278,139524.79677413768
2279,131728.27534426755
2280,103864.78930724747
2281,171073.76445489714
2282,182457.1688839434
2283,103911.55364415309
2284,114745.95117756064
2285,146785.8161471593
2286,122544.22440733077
2287,343693.6144101985
2288,283548.70607474557
2289,365693.94870245224
2290,414486.06935922155
2291,329348.4484890028
2292,355073.63746833795
2293,417771.16442497453
2294,375610.5951570729
2295,402823.14705407934
2296,304727.0129275639
2297,327322.20572194137
2298,318129.19755544676
2299,374676.455933477
2300,330086.6582450749
2301,309654.3535720397
2302,261672.51573172704
2303,271604.5660465469
2304,289355.44496150565
2305,204523.6309036985
2306,197963.49448452555
2307,208059.70619838266
2308,248011.42522037574
2309,261795.9065658264
2310,244632.1421286725
2311,215233.5516880175
2312,185201.51238392372
2313,167656.32606945426
2314,169878.9766348203
2315,174969.021761184
2316,194127.9284577749
2317,193195.98086547374
2318,182092.12051525232
2319,177931.08756263426
2320,177373.35128914472
2321,242935.31233578318
2322,184871.92008780726
2323,181495.07019141974
2324,159587.5880401761
2325,217535.258334453
2326,157345.24982339283
2327,201292.54210751774
2328,221986.53998838004
2329,193052.96513900216
2330,180551.4965584517
2331,391794.3147658742
2332,391929.49902452645
2333,346815.8737635716
2334,269350.17065046437
2335,273288.8577468192
2336,342678.19513663184
2337,191527.5080449747
2338,261599.34101629705
2339,246123.24895147653
2340,362402.5924769402
2341,229873.2224210569
2342,254700.199604956
2343,241835.05248187375
2344,227674.4340806519
2345,268570.367774547
2346,233991.1103698973
2347,203219.86082081354
2348,265549.0953596689
2349,210139.86526843757
2350,320101.8339255299
2351,254450.67233416045
2352,292733.69731940003
2353,239692.40013100184
2354,133381.4393441821
2355,143398.52938761277
2356,151122.09379753776
2357,194692.5504594719
2358,189850.8024147494
2359,124340.69320512087
2360,115535.73767469326
2361,133542.90022868162
2362,290753.9409771518
2363,136951.09544022055
2364,140244.14870222818
2365,246398.64108805967
2366,214581.83666951407
2367,254920.08660968495
2368,215979.04377644864
2369,238634.83697784395
2370,169094.86913064244
2371,170768.4333682542
2372,199451.6146728998
2373,282119.34300991194
2374,347053.2583992158
2375,249097.66016783813
2376,350682.4433321499
2377,364172.77054483356
2378,137583.43116324162
2379,195795.41335540393
2380,137289.9899389471
2381,161010.5314465715
2382,200331.16725511526
2383,202798.61375384108
2384,229097.3518348975
2385,157923.23153935728
2386,132488.9270843459
2387,139586.9899742834
2388,97246.78637290068
2389,130834.17728486999
2390,148691.16464531454
2391,142892.99059617912
2392,114677.36360754639
2393,162230.55498411396
2394,145150.02308044356
2395,198790.9391278134
2396,159188.82821633533
2397,202442.33729538647
2398,124234.85566684778
2399,61951.2361780584
2400,57070.65236832635
2401,108774.01298313968
2402,141495.97154843019
2403,162782.50663225303
2404,167688.36810141942
2405,169106.66642891627
2406,133180.6017102919
2407,132440.54768212585
2408,138149.98886686843
2409,137114.66162091272
2410,166252.79207273977
2411,117459.51488095093
2412,168003.616039696
2413,141921.82508383543
2414,144826.9514806446
2415,153050.80344578065
2416,127011.01279919672
2417,135382.8647678232
2418,133146.40379237718
2419,139418.59418587698
2420,120064.64936996409
2421,134507.53959943203
2422,103505.98703647802
2423,117844.63860867932
2424,166713.48165359255
2425,186068.95289481332
2426,109661.46767596652
2427,140498.06930428342
2428,180566.66198283253
2429,110871.80318050178
2430,130369.23182765128
2431,117661.74504816774
2432,149727.05057289457
2433,143883.51376266207
2434,141403.18846595968
2435,151264.7155488383
2436,96869.668253353
2437,111647.14322772459
2438,129154.95441002568
2439,106241.04730007006
2440,125768.47033613565
2441,84706.38092065143
2442,109861.85797314845
2443,121592.75151554466
2444,117552.46123701562
2445,81777.3779648621
2446,130257.70081239783
2447,165493.10035567943
2448,124882.02166761215
2449,107553.03554745762
2450,154307.59286067335
2451,139753.72954468703
2452,198194.2222786886
2453,90439.4222999063
2454,105707.34210513036
2455,93773.58784115796
2456,133777.57309516356
2457,136351.16554258714
2458,130576.34785504121
2459,108459.32879554955
2460,136048.58405910828
2461,129478.40907620141
2462,137669.58976719884
2463,131668.8089438681
2464,183376.91117606367
2465,137004.72495252677
2466,119153.44865371041
2467,124346.64811937523
2468,95292.28714996016
2469,100929.33722646651
2470,155577.0867084565
2471,170116.8783977431
2472,134499.01729255085
2473,86153.17600027722
2474,69828.37286757963
2475,207990.1322468769
2476,117846.35463700688
2477,132570.30864007532
2478,154837.86720788394
2479,108309.20816593248
2480,151696.94952392555
2481,135187.5322477731
2482,119590.3279537888
2483,119336.69163005795
2484,124545.66013545645
2485,117419.11886152661
2486,154826.54297419582
2487,185386.99348201088
2488,151589.320579997
2489,160668.14206759492
2490,136672.82656548
2491,70011.76409736485
2492,203961.5081575727
2493,153992.49898557278
2494,143250.38261221605
2495,76997.46259009885
2496,258765.56753107265
2497,147251.84828033237
2498,117565.64531179363
2499,74733.80225331319
2500,122899.34134864947
2501,141343.59269825963
2502,127912.1656366521
2503,95430.6368186412
2504,152468.91357726476
2505,223632.6176974732
2506,268365.95580711827
2507,317636.02762259304
2508,269016.0986141933
2509,230431.91676593482
2510,228455.11534617047
2511,175323.20623691744
2512,199768.66025958597
2513,214821.12985394438
2514,232511.85536539255
2515,144721.9512375928
2516,169797.82405750352
2517,146795.25017442004
2518,146937.64567943304
2519,232226.4154978847
2520,206158.86660753406
2521,189201.19973913487
2522,221295.216392564
2523,124083.37969928457
2524,160609.2869697958
2525,156914.16127782056
2526,148221.82504826362
2527,133798.47078257025
2528,121389.74921547467
2529,154123.69164480473
2530,117637.46744957204
2531,227612.0890269966
2532,221077.07504957035
2533,191265.89701352193
2534,238034.43101157932
2535,291801.95088164037
2536,207608.47694602082
2537,226748.4367507455
2538,182682.82877648078
2539,187080.0680501234
2540,184759.37205123148
2541,178376.04982903873
2542,169389.7084472707
2543,118875.38213142172
2544,116908.81882883761
2545,142321.75669422766
2546,126609.61554383708
2547,144105.05192209003
2548,136710.86065229226
2549,157832.57271758988
2550,540712.2941882076
2551,153511.16901680938
2552,131457.55560269422
2553,73103.56601696265
2554,83677.30893454178
2555,110387.41163768589
2556,92867.07356515764
2557,97531.90353555883
2558,126647.26874544256
2559,163856.00514819924
2560,155253.35081580875
2561,159321.19419782734
2562,130041.212421713
2563,156666.27774210813
2564,201006.23098448067
2565,134411.49140721813
2566,191138.86826814266
2567,137514.25825043165
2568,198088.5951744795
2569,204644.66315101585
2570,126013.68927642964
2571,197505.99244724802
2572,170662.9704102278
2573,248239.87787084008
2574,354261.38718223467
2575,108548.467442307
2576,95716.80708068135
2577,118119.99262994947
2578,72873.47117544054
2579,63342.83487545341
2580,93447.21583315042
2581,98033.03443722213
2582,106755.84905900025
2583,298794.19380145404
2584,178785.06533847057
2585,199346.21816754
2586,202621.2461040467
2587,194892.73236706166
2588,137871.39089919016
2589,150125.20956339236
2590,212087.6484535429
2591,220185.38928596536
2592,228589.40601483994
2593,271728.1482521337
2594,180804.16290929657
2595,211332.32135391305
2596,315386.61477302486
2597,192731.45879359037
2598,303447.04674393573
2599,285403.45731741743
2600,128359.360801109
2601,130825.02363730798
2602,84880.2823965121
2603,101780.80235830302
2604,81089.30380999774
2605,87259.02912279242
2606,149796.9755263026
2607,182306.02031951142
2608,161832.32923634053
2609,159245.12933474392
2610,108247.04567337986
2611,114615.5477874449
2612,144764.3474524104
2613,121803.00921492213
2614,119177.79095566357
2615,154384.95712847944
2616,145657.58954807007
2617,199018.53529552757
2618,153222.94072895806
2619,214732.3331075341
2620,180168.9712137676
2621,175467.44707388253
2622,181455.40506780916
2623,241351.33366460522
2624,317069.34110854566
2625,295552.86540451326
2626,171567.31998797916
2627,190682.35313293102
2628,463090.9920424325
2629,457155.14100510377
2630,372802.6660000108
2631,407864.8832839015
2632,419641.19587312854
2633,288056.24156375125
2634,350788.00119598693
2635,167884.830541066
2636,175039.9743439861
2637,176840.3037653721
2638,261936.91213310044
2639,182598.0496145888
2640,144091.85933714916
2641,110686.63264120734
2642,184381.43613829705
2643,103012.0983735758
2644,114181.19891543721
2645,102618.67878112073
2646,97255.63405841141
2647,102141.72164969925
2648,147617.3806695529
2649,156801.63139316195
2650,139558.9204663418
2651,155154.45079527888
2652,394838.2049883829
2653,283790.5865353256
2654,266765.932216275
2655,346206.4642185556
2656,333576.95668881596
2657,341125.7717182749
2658,310423.17880738556
2659,329092.9338190031
2660,394058.12806034344
2661,333169.61388315354
2662,336824.1344796522
2663,318807.7888226484
2664,254816.57220668427
2665,321971.94209121366
2666,274425.0718986879
2667,168280.79084650925
2668,175284.55117413806
2669,187795.00522833242
2670,291003.11682548525
2671,184299.30394816195
2672,194313.85509339444
2673,198362.60867196423
2674,198444.64499572042
2675,172205.8514749973
2676,202555.4288856362
2677,203100.79452587134
2678,267727.20391659613
2679,297243.9105921637
2680,304479.8161198642
2681,375131.33082960616
2682,341341.415156195
2683,468894.6527885793
2684,349072.1428933247
2685,333650.79301894794
2686,268119.3162695267
2687,295157.45200496336
2688,224309.80888886887
2689,227957.95066418132
2690,392922.81931716873
2691,192482.63807610777
2692,143428.55956133263
2693,203284.22079252836
2694,134696.98873370065
2695,191277.43394725138
2696,183663.044800137
2697,182284.36999203614
2698,174962.0382872619
2699,172545.46894876577
2700,159447.87474663166
2701,156026.14657531973
2702,123042.47700505657
2703,140799.62381984797
2704,137978.2149513861
2705,121553.39480494063
2706,109334.75520423544
2707,120402.86476801895
2708,127647.4574119727
2709,93591.91585345285
2710,125471.63563051005
2711,281427.6216297575
2712,355167.18787844625
2713,176889.75625719634
2714,147230.312725768
2715,169267.4700401539
2716,142997.2476214625
2717,202282.23533496947
2718,244081.94698045467
2719,153825.32516831998
2720,167259.33477559953
2721,127768.08894704739
2722,147193.39710049948
2723,133635.39231285892
2724,123680.28316451912
2725,127622.92258593687
2726,141160.52456753468
2727,144815.60625861882
2728,180527.35538334615
2729,154374.59567435415
2730,147453.8816592489
2731,112664.38908571744
2732,128676.59932098135
2733,143524.69623810262
